"dowlknum","date","pw_basin_name","Lat_DD","Lon_DD","elev.ft.NGVD29","elev.ft.NAVD88"
82002100,"2000-02-27","Long",45.0475978797884,-92.8527357339063,890.7,890.86076116
82002100,"2000-03-08","Long",45.0475978797884,-92.8527357339063,890.43,890.59076116
82002100,"2000-03-17","Long",45.0475978797884,-92.8527357339063,890.49,890.65076116
82002100,"2000-03-23","Long",45.0475978797884,-92.8527357339063,890.4,890.56076116
82002100,"2000-03-27","Long",45.0475978797884,-92.8527357339063,890.32,890.48076116
82002100,"2000-03-30","Long",45.0475978797884,-92.8527357339063,890.28,890.44076116
82002100,"2000-04-01","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-04-02","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-04-05","Long",45.0475978797884,-92.8527357339063,890.2,890.36076116
82002100,"2000-04-06","Long",45.0475978797884,-92.8527357339063,890.18,890.34076116
82002100,"2000-04-08","Long",45.0475978797884,-92.8527357339063,890.15,890.31076116
82002100,"2000-04-09","Long",45.0475978797884,-92.8527357339063,890.13,890.29076116
82002100,"2000-04-10","Long",45.0475978797884,-92.8527357339063,890.12,890.28076116
82002100,"2000-04-11","Long",45.0475978797884,-92.8527357339063,890.12,890.28076116
82002100,"2000-04-13","Long",45.0475978797884,-92.8527357339063,890.09,890.25076116
82002100,"2000-04-17","Long",45.0475978797884,-92.8527357339063,890.12,890.28076116
82002100,"2000-04-18","Long",45.0475978797884,-92.8527357339063,890.11,890.27076116
82002100,"2000-04-19","Long",45.0475978797884,-92.8527357339063,890.13,890.29076116
82002100,"2000-04-20","Long",45.0475978797884,-92.8527357339063,890.23,890.39076116
82002100,"2000-04-21","Long",45.0475978797884,-92.8527357339063,890.25,890.41076116
82002100,"2000-04-22","Long",45.0475978797884,-92.8527357339063,890.27,890.43076116
82002100,"2000-04-23","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-04-24","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-04-25","Long",45.0475978797884,-92.8527357339063,890.2,890.36076116
82002100,"2000-04-26","Long",45.0475978797884,-92.8527357339063,890.18,890.34076116
82002100,"2000-04-27","Long",45.0475978797884,-92.8527357339063,890.16,890.32076116
82002100,"2000-04-28","Long",45.0475978797884,-92.8527357339063,890.13,890.29076116
82002100,"2000-04-29","Long",45.0475978797884,-92.8527357339063,890.1,890.26076116
82002100,"2000-05-01","Long",45.0475978797884,-92.8527357339063,890.09,890.25076116
82002100,"2000-05-02","Long",45.0475978797884,-92.8527357339063,890.08,890.24076116
82002100,"2000-05-03","Long",45.0475978797884,-92.8527357339063,890.05,890.21076116
82002100,"2000-05-04","Long",45.0475978797884,-92.8527357339063,890.03,890.19076116
82002100,"2000-05-07","Long",45.0475978797884,-92.8527357339063,889.99,890.15076116
82002100,"2000-05-08","Long",45.0475978797884,-92.8527357339063,890.7,890.86076116
82002100,"2000-05-09","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2000-05-10","Long",45.0475978797884,-92.8527357339063,890.65,890.81076116
82002100,"2000-05-11","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2000-05-14","Long",45.0475978797884,-92.8527357339063,890.61,890.77076116
82002100,"2000-05-15","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2000-05-16","Long",45.0475978797884,-92.8527357339063,890.66,890.82076116
82002100,"2000-05-17","Long",45.0475978797884,-92.8527357339063,890.67,890.83076116
82002100,"2000-05-18","Long",45.0475978797884,-92.8527357339063,890.87,891.03076116
82002100,"2000-05-21","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2000-05-23","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2000-05-25","Long",45.0475978797884,-92.8527357339063,890.52,890.68076116
82002100,"2000-05-27","Long",45.0475978797884,-92.8527357339063,890.54,890.70076116
82002100,"2000-05-28","Long",45.0475978797884,-92.8527357339063,890.57,890.73076116
82002100,"2000-05-29","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2000-05-30","Long",45.0475978797884,-92.8527357339063,890.8,890.96076116
82002100,"2000-06-01","Long",45.0475978797884,-92.8527357339063,891.04,891.20076116
82002100,"2000-06-02","Long",45.0475978797884,-92.8527357339063,891.02,891.18076116
82002100,"2000-06-03","Long",45.0475978797884,-92.8527357339063,890.97,891.13076116
82002100,"2000-06-04","Long",45.0475978797884,-92.8527357339063,891.08,891.24076116
82002100,"2000-06-06","Long",45.0475978797884,-92.8527357339063,891.11,891.27076116
82002100,"2000-06-09","Long",45.0475978797884,-92.8527357339063,890.86,891.02076116
82002100,"2000-06-10","Long",45.0475978797884,-92.8527357339063,890.8,890.96076116
82002100,"2000-06-12","Long",45.0475978797884,-92.8527357339063,890.78,890.94076116
82002100,"2000-06-13","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2000-06-14","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2000-06-16","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2000-06-19","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2000-06-20","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2000-06-21","Long",45.0475978797884,-92.8527357339063,890.56,890.72076116
82002100,"2000-06-22","Long",45.0475978797884,-92.8527357339063,890.5,890.66076116
82002100,"2000-06-23","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2000-06-24","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2000-06-25","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2000-06-26","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2000-06-27","Long",45.0475978797884,-92.8527357339063,890.44,890.60076116
82002100,"2000-06-28","Long",45.0475978797884,-92.8527357339063,890.3,890.46076116
82002100,"2000-06-29","Long",45.0475978797884,-92.8527357339063,890.3,890.46076116
82002100,"2000-06-30","Long",45.0475978797884,-92.8527357339063,890.28,890.44076116
82002100,"2000-07-02","Long",45.0475978797884,-92.8527357339063,890.3,890.46076116
82002100,"2000-07-03","Long",45.0475978797884,-92.8527357339063,890.29,890.45076116
82002100,"2000-07-04","Long",45.0475978797884,-92.8527357339063,890.28,890.44076116
82002100,"2000-07-05","Long",45.0475978797884,-92.8527357339063,890.28,890.44076116
82002100,"2000-07-07","Long",45.0475978797884,-92.8527357339063,890.3,890.46076116
82002100,"2000-07-08","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2000-07-09","Long",45.0475978797884,-92.8527357339063,890.625,890.78576116
82002100,"2000-07-11","Long",45.0475978797884,-92.8527357339063,890.84,891.00076116
82002100,"2000-07-12","Long",45.0475978797884,-92.8527357339063,890.29,890.45076116
82002100,"2000-07-13","Long",45.0475978797884,-92.8527357339063,890.71,890.87076116
82002100,"2000-07-14","Long",45.0475978797884,-92.8527357339063,890.31,890.47076116
82002100,"2000-07-15","Long",45.0475978797884,-92.8527357339063,890.34,890.50076116
82002100,"2000-07-16","Long",45.0475978797884,-92.8527357339063,890.21,890.37076116
82002100,"2000-07-17","Long",45.0475978797884,-92.8527357339063,890.355,890.51576116
82002100,"2000-07-18","Long",45.0475978797884,-92.8527357339063,890.485,890.64576116
82002100,"2000-07-19","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2000-07-20","Long",45.0475978797884,-92.8527357339063,890.44,890.60076116
82002100,"2000-07-21","Long",45.0475978797884,-92.8527357339063,890.43,890.59076116
82002100,"2000-07-22","Long",45.0475978797884,-92.8527357339063,890.405,890.56576116
82002100,"2000-07-23","Long",45.0475978797884,-92.8527357339063,890.4,890.56076116
82002100,"2000-07-26","Long",45.0475978797884,-92.8527357339063,890.38,890.54076116
82002100,"2000-07-27","Long",45.0475978797884,-92.8527357339063,890.69,890.85076116
82002100,"2000-07-28","Long",45.0475978797884,-92.8527357339063,890.98,891.14076116
82002100,"2000-07-30","Long",45.0475978797884,-92.8527357339063,890.88,891.04076116
82002100,"2000-07-31","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2000-08-03","Long",45.0475978797884,-92.8527357339063,890.25,890.41076116
82002100,"2000-08-04","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-08-05","Long",45.0475978797884,-92.8527357339063,890.21,890.37076116
82002100,"2000-09-01","Long",45.0475978797884,-92.8527357339063,890.75,890.91076116
82002100,"2000-09-03","Long",45.0475978797884,-92.8527357339063,891.5,891.66076116
82002100,"2000-09-04","Long",45.0475978797884,-92.8527357339063,891.97,892.13076116
82002100,"2000-09-07","Long",45.0475978797884,-92.8527357339063,891.14,891.30076116
82002100,"2000-09-09","Long",45.0475978797884,-92.8527357339063,891.02,891.18076116
82002100,"2000-09-11","Long",45.0475978797884,-92.8527357339063,890.9,891.06076116
82002100,"2000-09-12","Long",45.0475978797884,-92.8527357339063,890.84,891.00076116
82002100,"2000-09-14","Long",45.0475978797884,-92.8527357339063,890.73,890.89076116
82002100,"2000-09-15","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2000-09-16","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2000-09-17","Long",45.0475978797884,-92.8527357339063,890.56,890.72076116
82002100,"2000-09-19","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2000-09-22","Long",45.0475978797884,-92.8527357339063,890.4,890.56076116
82002100,"2000-09-23","Long",45.0475978797884,-92.8527357339063,890.4,890.56076116
82002100,"2000-09-24","Long",45.0475978797884,-92.8527357339063,890.39,890.55076116
82002100,"2000-09-26","Long",45.0475978797884,-92.8527357339063,890.38,890.54076116
82002100,"2000-09-29","Long",45.0475978797884,-92.8527357339063,890.34,890.50076116
82002100,"2000-09-30","Long",45.0475978797884,-92.8527357339063,890.32,890.48076116
82002100,"2000-10-01","Long",45.0475978797884,-92.8527357339063,890.32,890.48076116
82002100,"2000-10-02","Long",45.0475978797884,-92.8527357339063,890.32,890.48076116
82002100,"2000-10-03","Long",45.0475978797884,-92.8527357339063,890.31,890.47076116
82002100,"2000-10-05","Long",45.0475978797884,-92.8527357339063,890.29,890.45076116
82002100,"2000-10-08","Long",45.0475978797884,-92.8527357339063,890.22,890.38076116
82002100,"2000-10-11","Long",45.0475978797884,-92.8527357339063,890.2,890.36076116
82002100,"2000-10-14","Long",45.0475978797884,-92.8527357339063,890.19,890.35076116
82002100,"2000-10-17","Long",45.0475978797884,-92.8527357339063,890.17,890.33076116
82002100,"2000-10-22","Long",45.0475978797884,-92.8527357339063,890.13,890.29076116
82002100,"2000-10-24","Long",45.0475978797884,-92.8527357339063,890.17,890.33076116
82002100,"2000-10-25","Long",45.0475978797884,-92.8527357339063,890.225,890.38576116
82002100,"2000-11-01","Long",45.0475978797884,-92.8527357339063,890.45,890.61076116
82002100,"2000-11-14","Long",45.0475978797884,-92.8527357339063,891.16,891.32076116
82002100,"2000-11-19","Long",45.0475978797884,-92.8527357339063,891.04,891.20076116
82002100,"2000-11-27","Long",45.0475978797884,-92.8527357339063,890.91,891.07076116
82002100,"2001-01-11","Long",45.0475978797884,-92.8527357339063,890.83,890.99076116
82002100,"2001-03-07","Long",45.0475978797884,-92.8527357339063,890.76,890.92076116
82002100,"2001-03-21","Long",45.0475978797884,-92.8527357339063,890.76,890.92076116
82002100,"2001-03-31","Long",45.0475978797884,-92.8527357339063,890.95,891.11076116
82002100,"2001-04-07","Long",45.0475978797884,-92.8527357339063,891.7,891.86076116
82002100,"2001-04-09","Long",45.0475978797884,-92.8527357339063,891.79,891.95076116
82002100,"2001-04-11","Long",45.0475978797884,-92.8527357339063,891.99,892.15076116
82002100,"2001-04-12","Long",45.0475978797884,-92.8527357339063,892.33,892.49076116
82002100,"2001-04-13","Long",45.0475978797884,-92.8527357339063,892.08,892.24076116
82002100,"2001-04-16","Long",45.0475978797884,-92.8527357339063,891.64,891.80076116
82002100,"2001-04-18","Long",45.0475978797884,-92.8527357339063,891.495,891.65576116
82002100,"2001-04-19","Long",45.0475978797884,-92.8527357339063,891.47,891.63076116
82002100,"2001-04-20","Long",45.0475978797884,-92.8527357339063,891.42,891.58076116
82002100,"2001-04-22","Long",45.0475978797884,-92.8527357339063,891.66,891.82076116
82002100,"2001-04-23","Long",45.0475978797884,-92.8527357339063,892.65,892.81076116
82002100,"2001-04-24","Long",45.0475978797884,-92.8527357339063,892.61,892.77076116
82002100,"2001-04-25","Long",45.0475978797884,-92.8527357339063,892.42,892.58076116
82002100,"2001-04-26","Long",45.0475978797884,-92.8527357339063,892.2,892.36076116
82002100,"2001-04-27","Long",45.0475978797884,-92.8527357339063,892.01,892.17076116
82002100,"2001-04-28","Long",45.0475978797884,-92.8527357339063,891.86,892.02076116
82002100,"2001-04-29","Long",45.0475978797884,-92.8527357339063,891.71,891.87076116
82002100,"2001-04-30","Long",45.0475978797884,-92.8527357339063,891.56,891.72076116
82002100,"2001-05-01","Long",45.0475978797884,-92.8527357339063,891.42,891.58076116
82002100,"2001-05-02","Long",45.0475978797884,-92.8527357339063,891.34,891.50076116
82002100,"2001-05-03","Long",45.0475978797884,-92.8527357339063,891.21,891.37076116
82002100,"2001-05-04","Long",45.0475978797884,-92.8527357339063,891.14,891.30076116
82002100,"2001-05-05","Long",45.0475978797884,-92.8527357339063,891.08,891.24076116
82002100,"2001-05-06","Long",45.0475978797884,-92.8527357339063,891.09,891.25076116
82002100,"2001-05-07","Long",45.0475978797884,-92.8527357339063,891.12,891.28076116
82002100,"2001-05-08","Long",45.0475978797884,-92.8527357339063,891.02,891.18076116
82002100,"2001-05-09","Long",45.0475978797884,-92.8527357339063,890.92,891.08076116
82002100,"2001-05-10","Long",45.0475978797884,-92.8527357339063,890.86,891.02076116
82002100,"2001-05-11","Long",45.0475978797884,-92.8527357339063,890.8,890.96076116
82002100,"2001-05-13","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-05-14","Long",45.0475978797884,-92.8527357339063,890.66,890.82076116
82002100,"2001-05-15","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-05-16","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-05-17","Long",45.0475978797884,-92.8527357339063,890.54,890.70076116
82002100,"2001-05-18","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2001-05-19","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-05-20","Long",45.0475978797884,-92.8527357339063,890.38,890.54076116
82002100,"2001-05-21","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-05-22","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-05-23","Long",45.0475978797884,-92.8527357339063,890.5,890.66076116
82002100,"2001-05-24","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2001-05-25","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2001-05-26","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-05-29","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-05-30","Long",45.0475978797884,-92.8527357339063,890.57,890.73076116
82002100,"2001-06-01","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2001-06-02","Long",45.0475978797884,-92.8527357339063,890.45,890.61076116
82002100,"2001-06-03","Long",45.0475978797884,-92.8527357339063,890.43,890.59076116
82002100,"2001-06-04","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-06-05","Long",45.0475978797884,-92.8527357339063,890.44,890.60076116
82002100,"2001-06-06","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-06-07","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-06-10","Long",45.0475978797884,-92.8527357339063,890.5,890.66076116
82002100,"2001-06-11","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-06-12","Long",45.0475978797884,-92.8527357339063,891.09,891.25076116
82002100,"2001-06-13","Long",45.0475978797884,-92.8527357339063,891.85,892.01076116
82002100,"2001-06-14","Long",45.0475978797884,-92.8527357339063,892.04,892.20076116
82002100,"2001-06-15","Long",45.0475978797884,-92.8527357339063,892.02,892.18076116
82002100,"2001-06-17","Long",45.0475978797884,-92.8527357339063,891.68,891.84076116
82002100,"2001-06-18","Long",45.0475978797884,-92.8527357339063,891.7,891.86076116
82002100,"2001-06-19","Long",45.0475978797884,-92.8527357339063,891.62,891.78076116
82002100,"2001-06-20","Long",45.0475978797884,-92.8527357339063,891.54,891.70076116
82002100,"2001-06-21","Long",45.0475978797884,-92.8527357339063,891.46,891.62076116
82002100,"2001-06-22","Long",45.0475978797884,-92.8527357339063,891.38,891.54076116
82002100,"2001-06-23","Long",45.0475978797884,-92.8527357339063,891.26,891.42076116
82002100,"2001-06-24","Long",45.0475978797884,-92.8527357339063,891.24,891.40076116
82002100,"2001-06-25","Long",45.0475978797884,-92.8527357339063,891.14,891.30076116
82002100,"2001-06-26","Long",45.0475978797884,-92.8527357339063,891.06,891.22076116
82002100,"2001-06-27","Long",45.0475978797884,-92.8527357339063,890.9,891.06076116
82002100,"2001-06-29","Long",45.0475978797884,-92.8527357339063,890.8,890.96076116
82002100,"2001-06-30","Long",45.0475978797884,-92.8527357339063,890.76,890.92076116
82002100,"2001-07-01","Long",45.0475978797884,-92.8527357339063,890.74,890.90076116
82002100,"2001-07-02","Long",45.0475978797884,-92.8527357339063,890.74,890.90076116
82002100,"2001-07-03","Long",45.0475978797884,-92.8527357339063,890.72,890.88076116
82002100,"2001-07-04","Long",45.0475978797884,-92.8527357339063,890.72,890.88076116
82002100,"2001-07-05","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-07-06","Long",45.0475978797884,-92.8527357339063,890.66,890.82076116
82002100,"2001-07-08","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-07-09","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-07-11","Long",45.0475978797884,-92.8527357339063,890.54,890.70076116
82002100,"2001-07-13","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2001-07-14","Long",45.0475978797884,-92.8527357339063,890.46,890.62076116
82002100,"2001-07-15","Long",45.0475978797884,-92.8527357339063,890.44,890.60076116
82002100,"2001-07-16","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-07-18","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-07-19","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-07-20","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-07-22","Long",45.0475978797884,-92.8527357339063,890.63,890.79076116
82002100,"2001-07-23","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-07-24","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-07-25","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-07-26","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2001-07-29","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2001-07-30","Long",45.0475978797884,-92.8527357339063,890.52,890.68076116
82002100,"2001-07-31","Long",45.0475978797884,-92.8527357339063,890.5,890.66076116
82002100,"2001-08-01","Long",45.0475978797884,-92.8527357339063,891.1,891.26076116
82002100,"2001-08-02","Long",45.0475978797884,-92.8527357339063,891.14,891.30076116
82002100,"2001-08-04","Long",45.0475978797884,-92.8527357339063,891.06,891.22076116
82002100,"2001-08-05","Long",45.0475978797884,-92.8527357339063,890.96,891.12076116
82002100,"2001-08-07","Long",45.0475978797884,-92.8527357339063,890.84,891.00076116
82002100,"2001-08-08","Long",45.0475978797884,-92.8527357339063,890.79,890.95076116
82002100,"2001-08-09","Long",45.0475978797884,-92.8527357339063,890.7,890.86076116
82002100,"2001-08-11","Long",45.0475978797884,-92.8527357339063,890.65,890.81076116
82002100,"2001-08-12","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2001-08-13","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-08-15","Long",45.0475978797884,-92.8527357339063,890.56,890.72076116
82002100,"2001-08-16","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-08-17","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-08-20","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-08-21","Long",45.0475978797884,-92.8527357339063,890.66,890.82076116
82002100,"2001-08-22","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-08-23","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-08-28","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2001-08-29","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2001-08-30","Long",45.0475978797884,-92.8527357339063,890.56,890.72076116
82002100,"2001-09-04","Long",45.0475978797884,-92.8527357339063,890.45,890.61076116
82002100,"2001-09-07","Long",45.0475978797884,-92.8527357339063,890.7,890.86076116
82002100,"2001-09-08","Long",45.0475978797884,-92.8527357339063,890.76,890.92076116
82002100,"2001-09-09","Long",45.0475978797884,-92.8527357339063,890.75,890.91076116
82002100,"2001-09-10","Long",45.0475978797884,-92.8527357339063,890.7,890.86076116
82002100,"2001-09-11","Long",45.0475978797884,-92.8527357339063,890.66,890.82076116
82002100,"2001-09-12","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2001-09-13","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-09-14","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-09-15","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-09-16","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2001-09-19","Long",45.0475978797884,-92.8527357339063,890.52,890.68076116
82002100,"2001-09-20","Long",45.0475978797884,-92.8527357339063,890.51,890.67076116
82002100,"2001-09-21","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-09-24","Long",45.0475978797884,-92.8527357339063,891.1,891.26076116
82002100,"2001-09-26","Long",45.0475978797884,-92.8527357339063,890.9,891.06076116
82002100,"2001-09-27","Long",45.0475978797884,-92.8527357339063,890.82,890.98076116
82002100,"2001-09-28","Long",45.0475978797884,-92.8527357339063,890.74,890.90076116
82002100,"2001-09-29","Long",45.0475978797884,-92.8527357339063,890.68,890.84076116
82002100,"2001-09-30","Long",45.0475978797884,-92.8527357339063,890.6,890.76076116
82002100,"2001-10-01","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2001-10-02","Long",45.0475978797884,-92.8527357339063,890.57,890.73076116
82002100,"2001-10-03","Long",45.0475978797884,-92.8527357339063,890.56,890.72076116
82002100,"2001-10-04","Long",45.0475978797884,-92.8527357339063,890.55,890.71076116
82002100,"2001-10-05","Long",45.0475978797884,-92.8527357339063,890.54,890.70076116
82002100,"2001-10-06","Long",45.0475978797884,-92.8527357339063,890.53,890.69076116
82002100,"2001-10-07","Long",45.0475978797884,-92.8527357339063,890.52,890.68076116
82002100,"2001-10-08","Long",45.0475978797884,-92.8527357339063,890.51,890.67076116
82002100,"2001-10-10","Long",45.0475978797884,-92.8527357339063,890.49,890.65076116
82002100,"2001-10-14","Long",45.0475978797884,-92.8527357339063,890.64,890.80076116
82002100,"2001-10-17","Long",45.0475978797884,-92.8527357339063,890.63,890.79076116
82002100,"2001-10-18","Long",45.0475978797884,-92.8527357339063,890.62,890.78076116
82002100,"2001-10-19","Long",45.0475978797884,-92.8527357339063,890.61,890.77076116
82002100,"2001-10-22","Long",45.0475978797884,-92.8527357339063,890.52,890.68076116
82002100,"2001-10-24","Long",45.0475978797884,-92.8527357339063,890.48,890.64076116
82002100,"2001-10-26","Long",45.0475978797884,-92.8527357339063,890.42,890.58076116
82002100,"2001-10-28","Long",45.0475978797884,-92.8527357339063,890.36,890.52076116
82002100,"2001-10-30","Long",45.0475978797884,-92.8527357339063,890.3,890.46076116
82002100,"2001-10-31","Long",45.0475978797884,-92.8527357339063,890.29,890.45076116
82002100,"2001-11-01","Long",45.0475978797884,-92.8527357339063,890.27,890.43076116
82002100,"2001-11-02","Long",45.0475978797884,-92.8527357339063,890.25,890.41076116
82002100,"2001-11-03","Long",45.0475978797884,-92.8527357339063,890.24,890.40076116
82002100,"2001-11-05","Long",45.0475978797884,-92.8527357339063,890.21,890.37076116
82002100,"2001-11-06","Long",45.0475978797884,-92.8527357339063,890.2,890.36076116
82002100,"2001-11-07","Long",45.0475978797884,-92.8527357339063,890.19,890.35076116
82002100,"2001-11-08","Long",45.0475978797884,-92.8527357339063,890.18,890.34076116
82002100,"2001-11-10","Long",45.0475978797884,-92.8527357339063,890.16,890.32076116
82002100,"2001-11-11","Long",45.0475978797884,-92.8527357339063,890.14,890.30076116
82002100,"2001-11-12","Long",45.0475978797884,-92.8527357339063,890.13,890.29076116
82002100,"2001-11-13","Long",45.0475978797884,-92.8527357339063,890.14,890.30076116
82002100,"2001-11-16","Long",45.0475978797884,-92.8527357339063,890.12,890.28076116
82002100,"2001-11-17","Long",45.0475978797884,-92.8527357339063,890.1,890.26076116
82002100,"2001-11-18","Long",45.0475978797884,-92.8527357339063,890.11,890.27076116
82002100,"2001-11-19","Long",45.0475978797884,-92.8527357339063,890.1,890.26076116
82002100,"2001-11-23","Long",45.0475978797884,-92.8527357339063,890.04,890.20076116
82002100,"2001-11-25","Long",45.0475978797884,-92.8527357339063,890.41,890.57076116
82002100,"2001-11-26","Long",45.0475978797884,-92.8527357339063,890.41,890.57076116
82002100,"2001-11-27","Long",45.0475978797884,-92.8527357339063,890.47,890.63076116
82002100,"2001-11-28","Long",45.0475978797884,-92.8527357339063,890.49,890.65076116
82002100,"2001-11-30","Long",45.0475978797884,-92.8527357339063,890.47,890.63076116
82002100,"2001-12-02","Long",45.0475978797884,-92.8527357339063,890.43,890.59076116
82002100,"2001-12-05","Long",45.0475978797884,-92.8527357339063,890.41,890.57076116
82002100,"2001-12-07","Long",45.0475978797884,-92.8527357339063,890.41,890.57076116
82002100,"2001-12-09","Long",45.0475978797884,-92.8527357339063,890.37,890.53076116
82002100,"2001-12-13","Long",45.0475978797884,-92.8527357339063,890.31,890.47076116
82002100,"2001-12-17","Long",45.0475978797884,-92.8527357339063,890.24,890.40076116
82002100,"2001-12-20","Long",45.0475978797884,-92.8527357339063,890.2,890.36076116
82002100,"2001-12-31","Long",45.0475978797884,-92.8527357339063,890.08,890.24076116
82002100,"2002-01-01","Long",45.0475978797884,-92.8527357339063,890.08,890.24076116
82002100,"2002-01-08","Long",45.0475978797884,-92.8527357339063,890.06,890.22076116
82002100,"2002-01-17","Long",45.0475978797884,-92.8527357339063,890.04,890.20076116
82002100,"2002-02-12","Long",45.0475978797884,-92.8527357339063,889.95,890.11076116
82002100,"2002-03-11","Long",45.0475978797884,-92.8527357339063,890.1,890.26076116
82002100,"2002-03-25","Long",45.0475978797884,-92.8527357339063,890.24,890.40076116
82002100,"2002-04-05","Long",45.0475978797884,-92.8527357339063,890.41,890.57076116
82002100,"2002-04-11","Long",45.0475978797884,-92.8527357339063,890.58,890.74076116
82002100,"2002-04-17","Long",45.0475978797884,-92.8527357339063,890.565,890.72576116
82002100,"2002-04-19","Long",45.0475978797884,-92.8527357339063,890.54,890.70076116
82002100,"2002-04-20","Long",45.0475978797884,-92.8527357339063,890.47,890.63076116
82002100,"2002-04-21","Long",45.0475978797884,-92.8527357339063,890.47,890.63076116
